code_region;region;annee;code_indicateur;indicateur;code_type_uai;type_d_administration;code_sexe;sexe;code_type_pers;type_de_personnel;etat_des_donnees;valeur
21;Champagne-Ardenne;2007;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;17.9
21;Champagne-Ardenne;2008;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;35.0
25;Basse-Normandie;2011;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;144.09
25;Basse-Normandie;2012;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;49.75
26;Bourgogne;2001;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;301.0
26;Bourgogne;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;17.6
26;Bourgogne;2002;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;20.97
26;Bourgogne;2004;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;7.1
26;Bourgogne;2005;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;3.0
26;Bourgogne;2005;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;20.13
26;Bourgogne;2006;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;170.0
26;Bourgogne;2006;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;2.9
26;Bourgogne;2006;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;20.75
26;Bourgogne;2009;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;770.04
26;Bourgogne;2011;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;376.05
26;Bourgogne;2012;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;1.7000000000000002
31;Nord-Pas-de-Calais;2008;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;29.15
21;Champagne-Ardenne;2011;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.19
22;Picardie;2001;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;23.5
22;Picardie;2004;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;1.0
22;Picardie;2009;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;25.5
22;Picardie;2013;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;semi-definitif;86.13
22;Picardie;2013;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;semi-definitif;20.83
23;Haute-Normandie;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;24.4
23;Haute-Normandie;2008;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;387.4
23;Haute-Normandie;2010;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;1.42
23;Haute-Normandie;2011;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;1.5
24;Centre;2007;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;12.82
25;Basse-Normandie;2003;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;23.74
25;Basse-Normandie;2006;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;81.0
25;Basse-Normandie;2008;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;324.5
25;Basse-Normandie;2008;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;196.8
22;Picardie;2006;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;240.7
22;Picardie;2009;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;29.25
23;Haute-Normandie;2001;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;21.5
23;Haute-Normandie;2003;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;2.0
23;Haute-Normandie;2005;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;2.0
23;Haute-Normandie;2006;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;34.6
23;Haute-Normandie;2012;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;44.7
24;Centre;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;36.3
24;Centre;2004;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;356.2
24;Centre;2005;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;75.0
24;Centre;2006;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;513.3
24;Centre;2009;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;83.0
25;Basse-Normandie;2004;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;205.79
25;Basse-Normandie;2005;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;13.72
7;Regions d'outre-mer;2010;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;266.8
7;Regions d'outre-mer;2010;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;89.97
11;Ile-de-France;2002;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;13746.93
11;Ile-de-France;2003;dird;Depense interieure de R&D;2;EPST;;;;;definitif;1508.41
11;Ile-de-France;2003;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;289.45
11;Ile-de-France;2003;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;2;Soutien a  la recherche;definitif;101.2
11;Ile-de-France;2004;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;25.0
11;Ile-de-France;2005;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;1404.6
2;Martinique;2010;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;8.4
2;Martinique;2011;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;15.0
2;Martinique;2012;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;7.92
2;Martinique;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;semi-definitif;28.97
3;Guyane;2010;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;49.0
3;Guyane;2012;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;2;Soutien a  la recherche;definitif;0.5
4;La Reunion;2012;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;98.0
4;La Reunion;2012;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;40.0
4;La Reunion;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;semi-definitif;209.14
4;La Reunion;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;semi-definitif;130.99
6;Mayotte;2012;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;1.0
7;Regions d'outre-mer;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;0.4
7;Regions d'outre-mer;2002;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;263.15
7;Regions d'outre-mer;2002;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;232.0
7;Regions d'outre-mer;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;113.0
7;Regions d'outre-mer;2003;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;4.0
7;Regions d'outre-mer;2004;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;35.75
7;Regions d'outre-mer;2007;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;1.9
52;Pays de la Loire;2013;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;semi-definitif;60.35
53;Bretagne;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;43.7
53;Bretagne;2003;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;10.0
53;Bretagne;2003;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;1.0
53;Bretagne;2004;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;15.55
53;Bretagne;2004;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;267.97
53;Bretagne;2006;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;14.12
53;Bretagne;2007;dird;Depense interieure de R&D;2;EPST;;;;;definitif;136.52
53;Bretagne;2008;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;16.48
53;Bretagne;2008;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;3.0
53;Bretagne;2010;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;296.22
53;Bretagne;2010;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;149.89
53;Bretagne;2010;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;8.39
53;Bretagne;2012;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;310.97
53;Bretagne;2012;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;947.71
53;Bretagne;2012;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;700.48
53;Bretagne;2012;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;319.06
53;Bretagne;2012;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;285.32
53;Bretagne;2012;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;17.52
53;Bretagne;2013;dird;Depense interieure de R&D;2;EPST;;;;;semi-definitif;240.64
54;Poitou-Charentes;2001;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;5.0
54;Poitou-Charentes;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;63.1
54;Poitou-Charentes;2002;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;11.3
54;Poitou-Charentes;2004;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;85.88
54;Poitou-Charentes;2007;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;4.0
54;Poitou-Charentes;2008;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;26.57
54;Poitou-Charentes;2009;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;3.0
54;Poitou-Charentes;2012;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;211.78
72;Aquitaine;2004;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;4.18
72;Aquitaine;2004;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;312.98
72;Aquitaine;2004;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;545.95
72;Aquitaine;2005;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;333.22
72;Aquitaine;2005;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;6.51
72;Aquitaine;2007;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;1575.4
72;Aquitaine;2008;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;1.5
72;Aquitaine;2010;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;0.8
72;Aquitaine;2011;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;1.08
72;Aquitaine;2013;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;semi-definitif;12.11
72;Aquitaine;2013;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;semi-definitif;3.5
73;Midi-Pyrenees;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;453.9
42;Alsace;2008;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;712.36
42;Alsace;2008;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;546.71
42;Alsace;2011;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;7.5
42;Alsace;2011;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;183.73
42;Alsace;2012;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;13.0
42;Alsace;2012;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;59.4
43;Franche-Comte;2001;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;80.1
43;Franche-Comte;2001;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;23.1
43;Franche-Comte;2002;dird;Depense interieure de R&D;2;EPST;;;;;definitif;8.27
43;Franche-Comte;2003;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;65.11
43;Franche-Comte;2008;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;88.0
43;Franche-Comte;2008;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;567.3
43;Franche-Comte;2010;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.01
43;Franche-Comte;2010;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;324.83
43;Franche-Comte;2011;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;87.23
43;Franche-Comte;2011;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;47.25
52;Pays de la Loire;2003;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;32.89
52;Pays de la Loire;2004;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;4.9
52;Pays de la Loire;2004;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;12.7
52;Pays de la Loire;2006;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;3.8
52;Pays de la Loire;2007;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;69.5
52;Pays de la Loire;2007;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;67.26
52;Pays de la Loire;2007;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;67.84
52;Pays de la Loire;2007;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.0
52;Pays de la Loire;2013;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;semi-definitif;28.69
52;Pays de la Loire;2013;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;semi-definitif;143.29
93;Provence-Alpes-Cote d'Azur;2009;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;1185.13
93;Provence-Alpes-Cote d'Azur;2009;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;30.85
93;Provence-Alpes-Cote d'Azur;2011;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;25.67
93;Provence-Alpes-Cote d'Azur;2013;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;semi-definitif;25.26
94;Corse;2002;dird;Depense interieure de R&D;2;EPST;;;;;definitif;4.07
94;Corse;2002;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.26
94;Corse;2002;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;41.8
94;Corse;2003;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;8.43
94;Corse;2003;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;0.55
94;Corse;2004;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;45.6
94;Corse;2004;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;1.0
94;Corse;2007;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;1.25
94;Corse;2008;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;40.0
94;Corse;2008;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;0.51
94;Corse;2011;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.1
94;Corse;2011;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;1.3
94;Corse;2012;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.35000000000000003
94;Corse;2013;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;semi-definitif;1.5
98;Non ventile;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;2948.4
98;Non ventile;2002;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;4.0
98;Non ventile;2004;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;276.04
98;Non ventile;2007;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;0.18
98;Non ventile;2008;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;314.0
98;Non ventile;2008;pers;Effectifs de R&D;2;EPST;3;Non ventile;1;Chercheurs;definitif;11.63
98;Non ventile;2009;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;278.69
99;a‰tranger;2012;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;255.25
73;Midi-Pyrenees;2006;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;1084.4
73;Midi-Pyrenees;2008;dird;Depense interieure de R&D;2;EPST;;;;;definitif;214.82
73;Midi-Pyrenees;2010;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;366.11
73;Midi-Pyrenees;2010;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;345.77
2;Martinique;2010;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;6.31
2;Martinique;2011;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;1.33
3;Guyane;2013;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;semi-definitif;2.0
6;Mayotte;2010;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;2.4
7;Regions d'outre-mer;2001;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;398.7
7;Regions d'outre-mer;2010;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.0
7;Regions d'outre-mer;2011;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;142.8
7;Regions d'outre-mer;2002;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;466.55
25;Basse-Normandie;2011;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;17.73
25;Basse-Normandie;2011;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;25.74
25;Basse-Normandie;2012;dird;Depense interieure de R&D;2;EPST;;;;;definitif;54.07
25;Basse-Normandie;2013;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;semi-definitif;48.91
26;Bourgogne;2001;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;128.4
26;Bourgogne;2002;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.0
26;Bourgogne;2005;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;75.23
26;Bourgogne;2005;dird;Depense interieure de R&D;2;EPST;;;;;definitif;34.99
26;Bourgogne;2006;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;2.9
26;Bourgogne;2007;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;18.81
26;Bourgogne;2012;dird;Depense interieure de R&D;2;EPST;;;;;definitif;58.1
26;Bourgogne;2013;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;semi-definitif;0.30000000000000004
31;Nord-Pas-de-Calais;2002;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;21.45
31;Nord-Pas-de-Calais;2003;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;356.4
31;Nord-Pas-de-Calais;2004;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;2;Soutien a  la recherche;definitif;9.5
31;Nord-Pas-de-Calais;2005;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;2;Soutien a  la recherche;definitif;12.0
31;Nord-Pas-de-Calais;2005;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;220.79
31;Nord-Pas-de-Calais;2005;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;52.43
31;Nord-Pas-de-Calais;2005;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;11.9
